GAME_ID,EVENTNUM,PERIOD,TIME,SCORINGTEAM,HOMEMARGIN,SCORE,SIDE,POINTS
0021800173,677,4,110,HOME,7,108 - 115,HOME,108
0021800173,692,4,75,AWAY,8,108 - 116,AWAY,116
0021800173,693,4,75,AWAY,9,108 - 117,AWAY,117
0021800173,696,4,66,HOME,8,109 - 117,HOME,109
0021800173,699,4,66,HOME,7,110 - 117,HOME,110
0021800173,705,4,35,AWAY,9,110 - 119,AWAY,119
0021800173,712,4,28,AWAY,10,110 - 120,AWAY,120
0021800173,713,4,28,AWAY,11,110 - 121,AWAY,121
0021800174,9,1,2847,HOME,-2,2 - 0,HOME,2
0021800174,22,1,2749,HOME,-4,4 - 0,HOME,4
0021800174,42,1,2662,AWAY,-3,4 - 1,AWAY,1
0021800174,43,1,2662,AWAY,-2,4 - 2,AWAY,2
0021800174,51,1,2615,AWAY,1,4 - 5,AWAY,5
0021800174,53,1,2591,HOME,-1,6 - 5,HOME,6
0021800174,57,1,2572,HOME,-3,8 - 5,HOME,8
0021800174,61,1,2559,AWAY,-2,8 - 6,AWAY,6
0021800174,71,1,2513,HOME,-4,10 - 6,HOME,10
0021800174,79,1,2478,AWAY,-1,10 - 9,AWAY,9
0021800174,83,1,2460,HOME,-2,11 - 9,HOME,11
0021800174,84,1,2460,HOME,-3,12 - 9,HOME,12
0021800174,106,1,2396,AWAY,-2,12 - 10,AWAY,10
0021800174,109,1,2396,AWAY,-1,12 - 11,AWAY,11
0021800174,113,1,2371,HOME,-3,14 - 11,HOME,14
0021800174,115,1,2357,AWAY,-1,14 - 13,AWAY,13
0021800174,121,1,2333,HOME,-4,17 - 13,HOME,17
0021800174,123,1,2321,AWAY,-2,17 - 15,AWAY,15
0021800174,125,1,2303,HOME,-4,19 - 15,HOME,19
0021800174,128,1,2288,AWAY,-1,19 - 18,AWAY,18
0021800174,146,1,2261,HOME,-2,20 - 18,HOME,20
0021800174,147,1,2261,HOME,-3,21 - 18,HOME,21
0021800174,148,1,2243,AWAY,-1,21 - 20,AWAY,20
0021800174,153,1,2224,HOME,-2,22 - 20,HOME,22
0021800174,156,1,2224,HOME,-3,23 - 20,HOME,23
0021800174,159,1,2194,HOME,-5,25 - 20,HOME,25
0021800174,161,1,2191,AWAY,-2,25 - 23,AWAY,23
0021800174,166,1,2162,AWAY,0,25 - 25,AWAY,25
0021800174,170,2,2143,HOME,-2,27 - 25,HOME,27
0021800174,172,2,2118,AWAY,0,27 - 27,AWAY,27
0021800174,179,2,2088,HOME,-1,28 - 27,HOME,28
0021800174,180,2,2088,HOME,-2,29 - 27,HOME,29
0021800174,187,2,2060,AWAY,0,29 - 29,AWAY,29
0021800174,194,2,2026,HOME,-2,31 - 29,HOME,31
0021800174,196,2,2026,AWAY,0,31 - 31,AWAY,31
0021800174,199,2,2026,AWAY,1,31 - 32,AWAY,32
0021800174,210,2,1975,HOME,0,32 - 32,HOME,32
0021800174,215,2,1945,HOME,-2,34 - 32,HOME,34
0021800174,217,2,1937,AWAY,1,34 - 35,AWAY,35
0021800174,220,2,1919,HOME,-1,36 - 35,HOME,36
0021800174,221,2,1911,AWAY,1,36 - 37,AWAY,37
0021800174,230,2,1880,AWAY,3,36 - 39,AWAY,39
0021800174,233,2,1859,AWAY,5,36 - 41,AWAY,41
0021800174,247,2,1842,AWAY,7,36 - 43,AWAY,43
0021800174,250,2,1831,HOME,6,37 - 43,HOME,37
0021800174,261,2,1831,HOME,5,38 - 43,HOME,38
0021800174,262,2,1809,AWAY,8,38 - 46,AWAY,46
0021800174,263,2,1785,HOME,6,40 - 46,HOME,40
0021800174,264,2,1768,AWAY,8,40 - 48,AWAY,48
0021800174,270,2,1749,HOME,6,42 - 48,HOME,42
0021800174,285,2,1681,AWAY,9,42 - 51,AWAY,51
0021800174,295,2,1656,AWAY,10,42 - 52,AWAY,52
0021800174,298,2,1638,HOME,8,44 - 52,HOME,44
0021800174,300,2,1629,AWAY,10,44 - 54,AWAY,54
0021800174,310,2,1603,AWAY,11,44 - 55,AWAY,55
0021800174,315,2,1580,HOME,10,45 - 55,HOME,45
0021800174,316,2,1580,HOME,9,46 - 55,HOME,46
0021800174,319,2,1539,HOME,7,48 - 55,HOME,48
0021800174,325,2,1500,AWAY,9,48 - 57,AWAY,57
0021800174,327,2,1494,HOME,7,50 - 57,HOME,50
0021800174,328,2,1485,AWAY,9,50 - 59,AWAY,59
0021800174,330,2,1471,HOME,6,53 - 59,HOME,53
0021800174,331,2,1468,AWAY,8,53 - 61,AWAY,61
0021800174,340,2,1468,AWAY,9,53 - 62,AWAY,62
0021800174,345,2,1449,AWAY,10,53 - 63,AWAY,63
0021800174,346,2,1449,AWAY,11,53 - 64,AWAY,64
0021800174,357,3,1424,HOME,9,55 - 64,HOME,55
0021800174,360,3,1393,HOME,6,58 - 64,HOME,58
0021800174,362,3,1381,AWAY,8,58 - 66,AWAY,66
0021800174,365,3,1364,HOME,6,60 - 66,HOME,60
0021800174,368,3,1351,AWAY,7,60 - 67,AWAY,67
0021800174,369,3,1351,AWAY,8,60 - 68,AWAY,68
0021800174,370,3,1341,HOME,6,62 - 68,HOME,62
0021800174,373,3,1318,HOME,3,65 - 68,HOME,65
0021800174,376,3,1303,AWAY,5,65 - 70,AWAY,70
0021800174,378,3,1288,HOME,3,67 - 70,HOME,67
0021800174,387,3,1251,HOME,1,69 - 70,HOME,69
0021800174,388,3,1228,AWAY,3,69 - 72,AWAY,72
0021800174,396,3,1173,AWAY,5,69 - 74,AWAY,74
0021800174,402,3,1173,AWAY,6,69 - 75,AWAY,75
0021800174,405,3,1157,HOME,5,70 - 75,HOME,70
0021800174,408,3,1141,AWAY,8,70 - 78,AWAY,78
0021800174,410,3,1119,HOME,5,73 - 78,HOME,73
0021800174,414,3,1094,AWAY,7,73 - 80,AWAY,80
0021800174,418,3,1065,AWAY,10,73 - 83,AWAY,83
0021800174,424,3,1052,HOME,8,75 - 83,HOME,75
0021800174,431,3,1017,AWAY,10,75 - 85,AWAY,85
0021800174,438,3,991,AWAY,11,75 - 86,AWAY,86
0021800174,440,3,991,AWAY,12,75 - 87,AWAY,87
0021800174,443,3,965,HOME,10,77 - 87,HOME,77
0021800174,444,3,953,AWAY,13,77 - 90,AWAY,90
0021800174,449,3,922,AWAY,16,77 - 93,AWAY,93
0021800174,461,3,866,HOME,13,80 - 93,HOME,80
0021800174,465,3,854,AWAY,14,80 - 94,AWAY,94
0021800174,485,3,797,AWAY,15,80 - 95,AWAY,95
0021800174,486,3,797,AWAY,16,80 - 96,AWAY,96
0021800174,491,3,768,AWAY,17,80 - 97,AWAY,97
0021800174,492,3,768,AWAY,18,80 - 98,AWAY,98
0021800174,497,3,728,HOME,16,82 - 98,HOME,82
0021800174,498,3,721,AWAY,18,82 - 100,AWAY,100
0021800174,505,4,707,AWAY,20,82 - 102,AWAY,102
0021800174,506,4,683,HOME,18,84 - 102,HOME,84
0021800174,517,4,639,HOME,16,86 - 102,HOME,86
0021800174,518,4,625,AWAY,18,86 - 104,AWAY,104
0021800174,520,4,606,HOME,16,88 - 104,HOME,88
0021800174,527,4,573,AWAY,17,88 - 105,AWAY,105
0021800174,537,4,537,AWAY,19,88 - 107,AWAY,107
0021800174,539,4,523,HOME,17,90 - 107,HOME,90
0021800174,543,4,523,HOME,16,91 - 107,HOME,91
0021800174,550,4,503,AWAY,17,91 - 108,AWAY,108
0021800174,555,4,479,AWAY,20,91 - 111,AWAY,111
0021800174,572,4,407,HOME,18,93 - 111,HOME,93
0021800174,582,4,358,AWAY,19,93 - 112,AWAY,112
0021800174,583,4,358,AWAY,20,93 - 113,AWAY,113
0021800174,588,4,328,HOME,18,95 - 113,HOME,95
0021800174,592,4,316,AWAY,19,95 - 114,AWAY,114
0021800174,593,4,316,AWAY,20,95 - 115,AWAY,115
0021800174,594,4,306,HOME,18,97 - 115,HOME,97
0021800174,603,4,280,HOME,16,99 - 115,HOME,99
0021800174,606,4,271,AWAY,17,99 - 116,AWAY,116
0021800174,611,4,271,AWAY,18,99 - 117,AWAY,117
0021800174,612,4,262,HOME,16,101 - 117,HOME,101
0021800174,613,4,241,AWAY,18,101 - 119,AWAY,119
0021800174,616,4,207,AWAY,21,101 - 122,AWAY,122
0021800174,618,4,187,HOME,19,103 - 122,HOME,103
0021800174,625,4,152,HOME,17,105 - 122,HOME,105
0021800174,636,4,143,AWAY,18,105 - 123,AWAY,123
0021800174,642,4,94,AWAY,21,105 - 126,AWAY,126
0021800174,652,4,79,HOME,19,107 - 126,HOME,107
0021800174,653,4,61,AWAY,21,107 - 128,AWAY,128
0021800174,658,4,34,HOME,19,109 - 128,HOME,109
0021800174,661,4,34,HOME,18,110 - 128,HOME,110
0021800174,666,4,11,HOME,17,111 - 128,HOME,111
0021800174,667,4,11,HOME,16,112 - 128,HOME,112
0021800175,12,1,2808,AWAY,2,0 - 2,AWAY,2
0021800175,15,1,2795,AWAY,4,0 - 4,AWAY,4
0021800175,27,1,2735,AWAY,6,0 - 6,AWAY,6
0021800175,32,1,2703,HOME,4,2 - 6,HOME,2
0021800175,36,1,2679,HOME,1,5 - 6,HOME,5
0021800175,39,1,2664,AWAY,2,5 - 7,AWAY,7
0021800175,46,1,2628,AWAY,5,5 - 10,AWAY,10
0021800175,56,1,2599,HOME,3,7 - 10,HOME,7
0021800175,60,1,2588,AWAY,4,7 - 11,AWAY,11
0021800175,61,1,2588,AWAY,5,7 - 12,AWAY,12
0021800175,62,1,2572,HOME,3,9 - 12,HOME,9
0021800175,67,1,2542,HOME,1,11 - 12,HOME,11
0021800175,68,1,2532,AWAY,3,11 - 14,AWAY,14
0021800175,72,1,2505,AWAY,6,11 - 17,AWAY,17
0021800175,78,1,2490,HOME,5,12 - 17,HOME,12
0021800175,79,1,2490,HOME,4,13 - 17,HOME,13
0021800175,80,1,2474,AWAY,6,13 - 19,AWAY,19
0021800175,82,1,2452,HOME,4,15 - 19,HOME,15
0021800175,85,1,2428,AWAY,7,15 - 22,AWAY,22
0021800175,90,1,2406,AWAY,9,15 - 24,AWAY,24
0021800175,105,1,2375,HOME,6,18 - 24,HOME,18
0021800175,122,1,2320,AWAY,8,18 - 26,AWAY,26
0021800175,130,1,2281,HOME,6,20 - 26,HOME,20
0021800175,131,1,2270,AWAY,8,20 - 28,AWAY,28
0021800175,147,1,2218,AWAY,11,20 - 31,AWAY,31
0021800175,151,1,2212,HOME,10,21 - 31,HOME,21
0021800175,152,1,2212,HOME,9,22 - 31,HOME,22
0021800175,153,1,2202,AWAY,11,22 - 33,AWAY,33
0021800175,154,1,2190,HOME,9,24 - 33,HOME,24
0021800175,165,2,2147,AWAY,10,24 - 34,AWAY,34
0021800175,166,2,2147,AWAY,11,24 - 35,AWAY,35
0021800175,169,2,2128,AWAY,13,24 - 37,AWAY,37
0021800175,173,2,2128,AWAY,14,24 - 38,AWAY,38
0021800175,174,2,2117,HOME,11,27 - 38,HOME,27
0021800175,180,2,2081,AWAY,13,27 - 40,AWAY,40
0021800175,187,2,2059,AWAY,15,27 - 42,AWAY,42
0021800175,195,2,2045,HOME,13,29 - 42,HOME,29
0021800175,199,2,2024,HOME,12,30 - 42,HOME,30
0021800175,200,2,2016,HOME,10,32 - 42,HOME,32
0021800175,209,2,1974,HOME,7,35 - 42,HOME,35
0021800175,216,2,1960,AWAY,10,35 - 45,AWAY,45
0021800175,218,2,1938,HOME,8,37 - 45,HOME,37
0021800175,222,2,1914,HOME,5,40 - 45,HOME,40
0021800175,224,2,1902,AWAY,8,40 - 48,AWAY,48
0021800175,226,2,1889,HOME,5,43 - 48,HOME,43
0021800175,228,2,1873,AWAY,8,43 - 51,AWAY,51
0021800175,234,2,1828,HOME,5,46 - 51,HOME,46
0021800175,257,2,1783,HOME,4,47 - 51,HOME,47
0021800175,261,2,1760,HOME,1,50 - 51,HOME,50
0021800175,266,2,1734,HOME,-1,52 - 51,HOME,52
0021800175,271,2,1699,HOME,-4,55 - 51,HOME,55
0021800175,296,2,1600,HOME,-6,57 - 51,HOME,57
0021800175,298,2,1587,AWAY,-4,57 - 53,AWAY,53
0021800175,299,2,1576,HOME,-7,60 - 53,HOME,60
0021800175,302,2,1561,AWAY,-5,60 - 55,AWAY,55
0021800175,303,2,1544,HOME,-7,62 - 55,HOME,62
0021800175,307,2,1524,AWAY,-6,62 - 56,AWAY,56
0021800175,312,2,1524,AWAY,-5,62 - 57,AWAY,57
0021800175,318,2,1497,AWAY,-3,62 - 59,AWAY,59
0021800175,321,2,1497,AWAY,-2,62 - 60,AWAY,60
0021800175,324,2,1479,AWAY,0,62 - 62,AWAY,62
0021800175,325,2,1468,HOME,-2,64 - 62,HOME,64
0021800175,342,3,1430,AWAY,-1,64 - 63,AWAY,63
0021800175,343,3,1430,AWAY,0,64 - 64,AWAY,64
0021800175,344,3,1414,HOME,-3,67 - 64,HOME,67
0021800175,353,3,1377,AWAY,0,67 - 67,AWAY,67
0021800175,363,3,1340,HOME,-1,68 - 67,HOME,68
0021800175,373,3,1294,AWAY,1,68 - 69,AWAY,69
0021800175,375,3,1280,HOME,-1,70 - 69,HOME,70
0021800175,379,3,1253,HOME,-3,72 - 69,HOME,72
0021800175,392,3,1206,HOME,-5,74 - 69,HOME,74
0021800175,405,3,1158,AWAY,-2,74 - 72,AWAY,72
0021800175,418,3,1079,AWAY,0,74 - 74,AWAY,74
0021800175,444,3,1005,AWAY,2,74 - 76,AWAY,76
0021800175,447,3,981,HOME,0,76 - 76,HOME,76
0021800175,448,3,965,AWAY,2,76 - 78,AWAY,78
0021800175,458,3,943,HOME,0,78 - 78,HOME,78
0021800175,460,3,927,AWAY,3,78 - 81,AWAY,81
0021800175,475,3,862,AWAY,5,78 - 83,AWAY,83
0021800175,479,3,862,AWAY,6,78 - 84,AWAY,84
0021800175,480,3,848,HOME,4,80 - 84,HOME,80
0021800175,486,3,811,AWAY,6,80 - 86,AWAY,86
0021800175,487,3,797,HOME,4,82 - 86,HOME,82
0021800175,500,3,780,AWAY,5,82 - 87,AWAY,87
0021800175,506,3,755,HOME,3,84 - 87,HOME,84
0021800175,510,3,749,AWAY,5,84 - 89,AWAY,89
0021800175,530,4,709,HOME,4,85 - 89,HOME,85
0021800175,531,4,700,AWAY,6,85 - 91,AWAY,91
0021800175,534,4,685,HOME,5,86 - 91,HOME,86
0021800175,535,4,685,HOME,4,87 - 91,HOME,87
0021800175,536,4,668,AWAY,6,87 - 93,AWAY,93
0021800175,542,4,652,HOME,4,89 - 93,HOME,89
0021800175,550,4,620,AWAY,6,89 - 95,AWAY,95
0021800175,557,4,610,HOME,5,90 - 95,HOME,90
0021800175,560,4,597,HOME,4,91 - 95,HOME,91
0021800175,561,4,597,HOME,3,92 - 95,HOME,92
0021800175,562,4,586,AWAY,6,92 - 98,AWAY,98
0021800175,568,4,557,HOME,4,94 - 98,HOME,94
0021800175,580,4,533,HOME,3,95 - 98,HOME,95
0021800175,585,4,517,AWAY,4,95 - 99,AWAY,99
0021800175,590,4,491,AWAY,6,95 - 101,AWAY,101
0021800175,594,4,465,HOME,3,98 - 101,HOME,98
0021800175,599,4,441,AWAY,4,98 - 102,AWAY,102
0021800175,611,4,418,AWAY,6,98 - 104,AWAY,104
0021800175,615,4,393,HOME,3,101 - 104,HOME,101
0021800175,616,4,388,AWAY,5,101 - 106,AWAY,106
0021800175,634,4,342,AWAY,6,101 - 107,AWAY,107
0021800175,637,4,342,AWAY,7,101 - 108,AWAY,108
0021800175,638,4,322,HOME,5,103 - 108,HOME,103
0021800175,641,4,285,HOME,2,106 - 108,HOME,106
0021800175,646,4,249,AWAY,5,106 - 111,AWAY,111
0021800175,648,4,228,HOME,3,108 - 111,HOME,108
0021800175,656,4,222,AWAY,4,108 - 112,AWAY,112
0021800175,657,4,208,AWAY,6,108 - 114,AWAY,114
0021800175,662,4,186,HOME,4,110 - 114,HOME,110
0021800175,668,4,139,HOME,3,111 - 114,HOME,111
0021800175,672,4,116,AWAY,6,111 - 117,AWAY,117
0021800175,678,4,72,HOME,4,113 - 117,HOME,113
0021800175,685,4,72,HOME,3,114 - 117,HOME,114
0021800175,690,4,60,AWAY,4,114 - 118,AWAY,118
0021800175,693,4,60,AWAY,5,114 - 119,AWAY,119
0021800175,694,4,50,HOME,3,116 - 119,HOME,116
0021800175,704,4,8,HOME,0,119 - 119,HOME,119
0021800176,9,1,2851,AWAY,2,0 - 2,AWAY,2
0021800176,20,1,2784,AWAY,5,0 - 5,AWAY,5
0021800176,28,1,2738,AWAY,7,0 - 7,AWAY,7
0021800176,33,1,2724,HOME,5,2 - 7,HOME,2
0021800176,34,1,2714,AWAY,7,2 - 9,AWAY,9
0021800176,38,1,2700,HOME,6,3 - 9,HOME,3
0021800176,39,1,2700,HOME,5,4 - 9,HOME,4
0021800176,40,1,2693,AWAY,7,4 - 11,AWAY,11
0021800176,42,1,2678,HOME,5,6 - 11,HOME,6
0021800176,44,1,2667,AWAY,8,6 - 14,AWAY,14
0021800176,48,1,2641,HOME,7,7 - 14,HOME,7
0021800176,49,1,2641,HOME,6,8 - 14,HOME,8
0021800176,56,1,2621,AWAY,8,8 - 16,AWAY,16
0021800176,57,1,2618,HOME,5,11 - 16,HOME,11
0021800176,63,1,2586,AWAY,7,11 - 18,AWAY,18
0021800176,65,1,2569,HOME,5,13 - 18,HOME,13
0021800176,71,1,2525,AWAY,7,13 - 20,AWAY,20
0021800176,73,1,2504,HOME,5,15 - 20,HOME,15
0021800176,76,1,2496,AWAY,6,15 - 21,AWAY,21
0021800176,79,1,2496,AWAY,7,15 - 22,AWAY,22
0021800176,84,1,2450,HOME,5,17 - 22,HOME,17
0021800176,87,1,2427,HOME,3,19 - 22,HOME,19
0021800176,101,1,2403,AWAY,4,19 - 23,AWAY,23
0021800176,107,1,2386,AWAY,5,19 - 24,AWAY,24
0021800176,108,1,2386,AWAY,6,19 - 25,AWAY,25
0021800176,121,1,2339,AWAY,7,19 - 26,AWAY,26
0021800176,122,1,2339,AWAY,8,19 - 27,AWAY,27
0021800176,127,1,2315,AWAY,9,19 - 28,AWAY,28
0021800176,128,1,2315,AWAY,10,19 - 29,AWAY,29
0021800176,135,1,2278,AWAY,12,19 - 31,AWAY,31
0021800176,140,1,2255,HOME,11,20 - 31,HOME,20
0021800176,141,1,2255,HOME,10,21 - 31,HOME,21
0021800176,147,1,2224,AWAY,12,21 - 33,AWAY,33
0021800176,156,1,2191,HOME,11,22 - 33,HOME,22
0021800176,157,1,2191,HOME,10,23 - 33,HOME,23
0021800176,159,1,2168,HOME,7,26 - 33,HOME,26
0021800176,173,2,2123,AWAY,9,26 - 35,AWAY,35
0021800176,186,2,2061,HOME,7,28 - 35,HOME,28
0021800176,191,2,2061,HOME,6,29 - 35,HOME,29
0021800176,196,2,2020,AWAY,9,29 - 38,AWAY,38
0021800176,203,2,1986,AWAY,11,29 - 40,AWAY,40
0021800176,206,2,1972,HOME,9,31 - 40,HOME,31
0021800176,219,2,1934,HOME,7,33 - 40,HOME,33
0021800176,221,2,1923,AWAY,9,33 - 42,AWAY,42
0021800176,225,2,1913,HOME,8,34 - 42,HOME,34
0021800176,228,2,1913,HOME,7,35 - 42,HOME,35
0021800176,229,2,1906,AWAY,9,35 - 44,AWAY,44
0021800176,240,2,1873,HOME,8,36 - 44,HOME,36
0021800176,243,2,1873,HOME,7,37 - 44,HOME,37
0021800176,250,2,1839,AWAY,9,37 - 46,AWAY,46
0021800176,259,2,1781,HOME,7,39 - 46,HOME,39
0021800176,270,2,1760,AWAY,9,39 - 48,AWAY,48
0021800176,275,2,1727,HOME,7,41 - 48,HOME,41
0021800176,280,2,1723,AWAY,8,41 - 49,AWAY,49
0021800176,283,2,1723,AWAY,9,41 - 50,AWAY,50
0021800176,287,2,1687,AWAY,11,41 - 52,AWAY,52
0021800176,293,2,1667,HOME,9,43 - 52,HOME,43
0021800176,294,2,1656,AWAY,11,43 - 54,AWAY,54
0021800176,297,2,1641,HOME,8,46 - 54,HOME,46
0021800176,299,2,1629,AWAY,11,46 - 57,AWAY,57
0021800176,301,2,1618,HOME,9,48 - 57,HOME,48
0021800176,303,2,1604,AWAY,11,48 - 59,AWAY,59
0021800176,316,2,1526,AWAY,13,48 - 61,AWAY,61
0021800176,319,2,1511,HOME,12,49 - 61,HOME,49
0021800176,322,2,1511,HOME,11,50 - 61,HOME,50
0021800176,328,2,1482,HOME,8,53 - 61,HOME,53
0021800176,347,3,1418,AWAY,9,53 - 62,AWAY,62
0021800176,348,3,1418,AWAY,10,53 - 63,AWAY,63
0021800176,351,3,1406,HOME,9,54 - 63,HOME,54
0021800176,352,3,1406,HOME,8,55 - 63,HOME,55
0021800176,361,3,1388,AWAY,9,55 - 64,AWAY,64
0021800176,368,3,1358,AWAY,10,55 - 65,AWAY,65
0021800176,369,3,1358,AWAY,11,55 - 66,AWAY,66
0021800176,370,3,1339,HOME,8,58 - 66,HOME,58
0021800176,374,3,1306,AWAY,10,58 - 68,AWAY,68
0021800176,377,3,1276,AWAY,12,58 - 70,AWAY,70
0021800176,384,3,1235,AWAY,14,58 - 72,AWAY,72
0021800176,390,3,1211,HOME,12,60 - 72,HOME,60
0021800176,396,3,1176,AWAY,14,60 - 74,AWAY,74
0021800176,399,3,1158,HOME,12,62 - 74,HOME,62
0021800176,400,3,1142,AWAY,15,62 - 77,AWAY,77
0021800176,407,3,1102,AWAY,17,62 - 79,AWAY,79
0021800176,408,3,1091,HOME,15,64 - 79,HOME,64
0021800176,410,3,1071,AWAY,18,64 - 82,AWAY,82
0021800176,419,3,1043,HOME,15,67 - 82,HOME,67
0021800176,424,3,1016,HOME,13,69 - 82,HOME,69
0021800176,444,3,921,HOME,11,71 - 82,HOME,71
0021800176,449,3,912,AWAY,12,71 - 83,AWAY,83
0021800176,450,3,912,AWAY,13,71 - 84,AWAY,84
0021800176,451,3,895,HOME,11,73 - 84,HOME,73
0021800176,452,3,882,AWAY,13,73 - 86,AWAY,86
0021800176,460,3,855,AWAY,16,73 - 89,AWAY,89
0021800176,468,3,807,HOME,13,76 - 89,HOME,76
0021800176,477,3,754,AWAY,14,76 - 90,AWAY,90
0021800176,478,3,754,AWAY,15,76 - 91,AWAY,91
0021800176,479,3,739,HOME,12,79 - 91,HOME,79
0021800176,483,3,720,HOME,9,82 - 91,HOME,82
0021800176,514,4,651,AWAY,11,82 - 93,AWAY,93
0021800176,515,4,627,HOME,9,84 - 93,HOME,84
0021800176,516,4,614,AWAY,12,84 - 96,AWAY,96
0021800176,528,4,563,AWAY,14,84 - 98,AWAY,98
0021800176,537,4,517,AWAY,16,84 - 100,AWAY,100
0021800176,554,4,469,HOME,13,87 - 100,HOME,87
0021800176,558,4,439,HOME,11,89 - 100,HOME,89
0021800176,568,4,396,AWAY,14,89 - 103,AWAY,103
0021800176,569,4,375,HOME,12,91 - 103,HOME,91
0021800176,581,4,298,HOME,10,93 - 103,HOME,93
0021800176,583,4,285,AWAY,13,93 - 106,AWAY,106
0021800176,592,4,244,AWAY,15,93 - 108,AWAY,108
0021800176,597,4,226,AWAY,16,93 - 109,AWAY,109
0021800176,600,4,218,AWAY,18,93 - 111,AWAY,111
0021800176,613,4,168,AWAY,19,93 - 112,AWAY,112
0021800176,631,4,122,AWAY,21,93 - 114,AWAY,114
0021800176,636,4,107,AWAY,22,93 - 115,AWAY,115
0021800176,643,4,107,AWAY,23,93 - 116,AWAY,116
0021800176,650,4,89,HOME,22,94 - 116,HOME,94
0021800176,651,4,89,HOME,21,95 - 116,HOME,95
0021800176,652,4,79,AWAY,24,95 - 119,AWAY,119
0021800176,654,4,64,HOME,22,97 - 119,HOME,97
0021800176,662,4,23,HOME,20,99 - 119,HOME,99
0021800177,10,1,2866,HOME,-1,1 - 0,HOME,1
0021800177,11,1,2866,HOME,-2,2 - 0,HOME,2
0021800177,17,1,2823,AWAY,1,2 - 3,AWAY,3
0021800177,24,1,2788,AWAY,3,2 - 5,AWAY,5
0021800177,26,1,2775,HOME,0,5 - 5,HOME,5
0021800177,27,1,2764,AWAY,3,5 - 8,AWAY,8
0021800177,32,1,2723,AWAY,6,5 - 11,AWAY,11
0021800177,42,1,2682,AWAY,8,5 - 13,AWAY,13
0021800177,44,1,2670,HOME,6,7 - 13,HOME,7
0021800177,58,1,2595,AWAY,8,7 - 15,AWAY,15
0021800177,61,1,2595,AWAY,9,7 - 16,AWAY,16
0021800177,62,1,2583,HOME,7,9 - 16,HOME,9
0021800177,64,1,2553,HOME,5,11 - 16,HOME,11
0021800177,71,1,2520,HOME,3,13 - 16,HOME,13
0021800177,78,1,2491,HOME,1,15 - 16,HOME,15
0021800177,80,1,2465,AWAY,4,15 - 19,AWAY,19
0021800177,82,1,2448,HOME,1,18 - 19,HOME,18
0021800177,92,1,2405,HOME,-1,20 - 19,HOME,20
0021800177,93,1,2395,AWAY,1,20 - 21,AWAY,21
0021800177,96,1,2370,AWAY,3,20 - 23,AWAY,23
0021800177,100,1,2346,HOME,2,21 - 23,HOME,21
0021800177,109,1,2346,HOME,1,22 - 23,HOME,22
0021800177,110,1,2334,AWAY,4,22 - 26,AWAY,26
0021800177,118,1,2328,HOME,3,23 - 26,HOME,23
0021800177,123,1,2288,AWAY,5,23 - 28,AWAY,28
0021800177,130,1,2271,AWAY,7,23 - 30,AWAY,30
0021800177,137,1,2271,AWAY,8,23 - 31,AWAY,31
0021800177,138,1,2259,HOME,6,25 - 31,HOME,25
0021800177,139,1,2245,AWAY,9,25 - 34,AWAY,34
0021800177,145,1,2218,AWAY,10,25 - 35,AWAY,35
0021800177,164,2,2133,HOME,9,26 - 35,HOME,26
0021800177,165,2,2133,HOME,8,27 - 35,HOME,27
0021800177,166,2,2117,AWAY,11,27 - 38,AWAY,38
0021800177,175,2,2048,HOME,8,30 - 38,HOME,30
0021800177,182,2,2019,AWAY,11,30 - 41,AWAY,41
0021800177,191,2,1998,HOME,10,31 - 41,HOME,31
0021800177,192,2,1980,AWAY,12,31 - 43,AWAY,43
0021800177,194,2,1968,HOME,10,33 - 43,HOME,33
0021800177,208,2,1920,HOME,8,35 - 43,HOME,35
0021800177,211,2,1912,AWAY,9,35 - 44,AWAY,44
0021800177,216,2,1912,AWAY,10,35 - 45,AWAY,45
0021800177,217,2,1897,HOME,7,38 - 45,HOME,38
0021800177,230,2,1848,HOME,5,40 - 45,HOME,40
0021800177,246,2,1829,AWAY,7,40 - 47,AWAY,47
0021800177,254,2,1817,HOME,6,41 - 47,HOME,41
0021800177,258,2,1786,HOME,4,43 - 47,HOME,43
0021800177,265,2,1762,AWAY,6,43 - 49,AWAY,49
0021800177,273,2,1721,AWAY,9,43 - 52,AWAY,52
0021800177,277,2,1708,HOME,7,45 - 52,HOME,45
0021800177,294,2,1657,AWAY,9,45 - 54,AWAY,54
0021800177,306,2,1621,AWAY,10,45 - 55,AWAY,55
0021800177,309,2,1607,HOME,8,47 - 55,HOME,47
0021800177,318,2,1575,HOME,7,48 - 55,HOME,48
0021800177,320,2,1575,HOME,6,49 - 55,HOME,49
0021800177,334,2,1538,HOME,4,51 - 55,HOME,51
0021800177,337,2,1520,AWAY,6,51 - 57,AWAY,57
0021800177,338,2,1502,HOME,4,53 - 57,HOME,53
0021800177,339,2,1483,AWAY,6,53 - 59,AWAY,59
0021800177,340,2,1471,HOME,4,55 - 59,HOME,55
0021800177,343,2,1450,AWAY,5,55 - 60,AWAY,60
0021800177,348,2,1450,AWAY,6,55 - 61,AWAY,61
0021800177,350,2,1440,HOME,4,57 - 61,HOME,57
0021800177,355,2,1440,HOME,3,58 - 61,HOME,58
0021800177,375,3,1412,HOME,1,60 - 61,HOME,60
0021800177,382,3,1378,HOME,-2,63 - 61,HOME,63
0021800177,389,3,1345,AWAY,-1,63 - 62,AWAY,62
